,Species,Domain,Average Range,Genome_size,Exon_to_genome_ratio
4943,Leptothrix_cholodnii,bacteria,2257305.0,4909403.0,2.174895727427175
4944,Leptothrix_mobilis,bacteria,919932.0,4651965.0,5.056857463377728
4945,Leptotrichia_buccalis,bacteria,1062276.0,2465610.0,2.32106345243609
4946,Leptotrichia_hofstadii,bacteria,804296.0,2456453.0,3.0541653818992014
4947,Leptotrichia_sp,bacteria,529758.5714285715,2347576.0,4.4314072987425535
4948,Leptotrichia_wadei,bacteria,139859.0,2362822.0,16.89431498866716
4949,Leucobacter_chromiiresistens,bacteria,763657.0,3004607.5,3.93449873437944
4950,Leucobacter_komagatae,bacteria,308225.0,3669365.0,11.904826019952957
4951,Leucobacter_luti,bacteria,615763.0,3727705.5,6.0537991077736075
4952,Leucobacter_massiliensis,bacteria,563290.0,3136406.0,5.568012924071082
4953,Leucobacter_muris,bacteria,1437728.0,3211982.0,2.23406791827105
4954,Leucobacter_sp,bacteria,325104.85714285716,3014066.1428571427,9.271058480472673
4955,Leucobacter_triazinivorans,bacteria,1560463.0,3478815.0,2.229347956343726
4956,Leuconostoc_carnosum,bacteria,538367.0,1780166.5,3.306604045195935
4957,Leuconostoc_citreum,bacteria,474614.0,1915519.5,4.035952373929129
4958,Leuconostoc_fallax,bacteria,351687.0,1660517.0,4.721576288006096
4959,Leuconostoc_gelidum,bacteria,548035.5,1975800.0,3.6052409013649664
4960,Leuconostoc_kimchii,bacteria,909730.0,2101787.0,2.310341529904477
4961,Leuconostoc_lactis,bacteria,396827.6666666667,1758052.0,4.430265698880202
4962,Leuconostoc_mesenteroides,bacteria,610422.5714285715,1972811.0,3.2318775424424953
4963,Leuconostoc_pseudomesenteroides,bacteria,206131.33333333334,2036714.0,9.880661843420214
4964,Leuconostoc_suionicum,bacteria,683916.0,2069527.0,3.025995882535282
4965,Leuconostocaceae_bacterium,bacteria,282623.0,1589448.0,5.623915958715321
4966,Leucothrix_arctica,bacteria,520628.0,4752604.0,9.128598538687893
4967,Leucothrix_pacifica,bacteria,234728.0,5022804.0,21.39840155413926
4968,Leucothrix_sargassi,bacteria,652287.0,6846159.0,10.49562385882288
4969,Levilactobacillus_acidifarinae,bacteria,558878.0,2918319.0,5.221746069804143
4970,Levilactobacillus_bambusae,bacteria,522001.0,1966274.0,3.7668012130244963
4971,Levilactobacillus_brevis,bacteria,1012466.6666666666,2663460.5,2.630664877856061
4972,Levilactobacillus_hammesii,bacteria,308079.0,2815465.0,9.13877609314494
4973,Levilactobacillus_koreensis,bacteria,160916.0,2957112.0,18.376743145492057
4974,Levilactobacillus_namurensis,bacteria,142515.0,2476425.0,17.37659193769077
4975,Levilactobacillus_parabrevis,bacteria,117222.0,2614213.0,22.30138540546996
4976,Levilactobacillus_paucivorans,bacteria,122949.0,2362603.0,19.216122131940885
4977,Levilactobacillus_senmaizukei,bacteria,178153.0,2222963.0,12.477830853255348
4978,Levilactobacillus_spicheri,bacteria,401963.5,2802204.5,6.971290925668624
4979,Levilactobacillus_suantsaii,bacteria,182573.0,2430870.0,13.31450981251335
4980,Levilactobacillus_zymae,bacteria,697861.5,2719315.0,3.89663994933092
4981,Levilinea_saccharolytica,bacteria,269539.0,4230078.0,15.693751182574692
4982,Lewinella_agarilytica,bacteria,424107.0,6220808.0,14.668015382910445
4983,Lewinella_marina,bacteria,902272.0,4519134.0,5.008616027096042
4984,Lewinella_sp,bacteria,1151220.0,5270236.666666667,4.577957876571522
4985,Lewinella_xylanilytica,bacteria,1693476.0,5375778.0,3.174404597407935
4986,Lewinellaceae_bacterium,bacteria,309219.0,5481126.0,17.725708963550105
4987,Liberibacter_crescens,bacteria,641437.0,1504659.0,2.345762717149151
4988,Lichenibacterium_minor,bacteria,375786.0,5916175.0,15.743468356990414
4989,Lichenibacterium_ramalinae,bacteria,406386.0,5801291.0,14.275321984517182
4990,Lichenicoccus_roseus,bacteria,909194.0,4788108.0,5.2663215991306584
4991,Ligilactobacillus_acidipiscis,bacteria,401521.6666666667,2506687.3333333335,6.2429690386156
4992,Ligilactobacillus_agilis,bacteria,331154.75,2154122.5,6.5048817811008295
4993,Ligilactobacillus_animalis,bacteria,398668.4,1949040.6,4.8888765701018695
4994,Ligilactobacillus_apodemi,bacteria,506833.0,2091181.0,4.125976406429731
4995,Ligilactobacillus_aviarius,bacteria,194615.5,1601211.75,8.227565378913807
4996,Ligilactobacillus_ceti,bacteria,411124.0,1397811.0,3.3999742170245475
4997,Ligilactobacillus_equi,bacteria,126603.5,2229899.5,17.613253188103016
4998,Ligilactobacillus_hayakitensis,bacteria,235480.0,1685542.0,7.157898759979616
4999,Ligilactobacillus_murinus,bacteria,286462.2,2270262.0,7.925171279142588
5000,Ligilactobacillus_pobuzihii,bacteria,209500.0,2340699.0,11.172787589498807
5001,Ligilactobacillus_ruminis,bacteria,391564.0,2063324.2857142857,5.269443272911416
5002,Ligilactobacillus_saerimneri,bacteria,181592.5,1663473.5,9.16047468920798
5003,Ligilactobacillus_salitolerans,bacteria,129488.0,2529335.0,19.533354442110465
5004,Ligilactobacillus_salivarius,bacteria,457568.24,2089002.0,4.565443615579613
5005,Lihuaxuella_thermophila,bacteria,345263.0,3808945.0,11.032010380492553
5006,Limihaloglobus_sulfuriphilus,bacteria,1730022.0,3868357.0,2.236016073784033
5007,Limimaricola_cinnabarinus,bacteria,289892.5,3839515.0,13.244616538889415
5008,Limimaricola_pyoseonensis,bacteria,662267.0,3911774.0,5.906641883107568
5009,Limimaricola_soesokkakensis,bacteria,483778.0,3883838.5,8.028142040357354
5010,Limimonas_halophila,bacteria,501100.0,3039361.0,6.065378168030334
5011,Limnobacter_sp,bacteria,116040.0,3217513.0,27.72761978628059
5012,Limnobacter_thiooxidans,bacteria,1086111.0,3533643.0,3.2534823788728775
5013,Limnobaculum_parvum,bacteria,1659984.0,3841771.0,2.3143421864307125
5014,Limnochorda_pilosa,bacteria,1690348.0,3817036.0,2.258136194440435
5015,Limnohabitans_curvus,bacteria,1383988.0,3029942.0,2.1892834330933506
5016,Limnohabitans_parvus,bacteria,747928.0,2972530.0,3.9743531462921564
5017,Limnohabitans_planktonicus,bacteria,337869.0,4873611.0,14.424558038766504
5018,Limnohabitans_sp,bacteria,730032.25,3591673.0416666665,4.919882706095062
5019,Limnospira_maxima,bacteria,262373.0,6003314.0,22.880837586184555
5020,Limnothrix_rosea,bacteria,153878.0,4065636.0,26.42116481888249
5021,Limnothrix_sp,bacteria,275796.5,4577939.5,16.59897605662146
5022,Limosilactobacillus_antri,bacteria,616009.0,2302896.0,3.738412912798352
5023,Limosilactobacillus_coleohominis,bacteria,438507.0,1725829.0,3.935693158832128
5024,Limosilactobacillus_equigenerosi,bacteria,195823.0,1599963.0,8.170454951665535
5025,Limosilactobacillus_fermentum,bacteria,516392.17647058825,2078348.6470588236,4.024748518197581
5026,Limosilactobacillus_frumenti,bacteria,362548.0,1733578.0,4.781650981387292
5027,Limosilactobacillus_gastricus,bacteria,105822.0,1876666.5,17.734180983160403
5028,Limosilactobacillus_ingluviei,bacteria,137968.0,2139002.0,15.503609532645251
5029,Limosilactobacillus_mucosae,bacteria,429823.0,2143081.5,4.985962826558839
5030,Limosilactobacillus_oris,bacteria,569609.3333333334,2461253.3333333335,4.320949797170926
5031,Limosilactobacillus_panis,bacteria,103190.0,2006512.0,19.444829925380365
5032,Limosilactobacillus_pontis,bacteria,226492.0,1770641.5,7.817677887077689
5033,Limosilactobacillus_reuteri,bacteria,379133.2571428571,2195939.714285714,5.79199970700087
5034,Limosilactobacillus_secaliphilus,bacteria,409554.0,1646143.0,4.0193552010235525
5035,Limosilactobacillus_vaginalis,bacteria,443483.0,1877332.0,4.233154371193485
5036,Liquorilactobacillus_aquaticus,bacteria,329316.0,2407726.0,7.311293711814792
5037,Liquorilactobacillus_cacaonum,bacteria,420213.0,1919106.0,4.566983886743151
5038,Liquorilactobacillus_capillatus,bacteria,242791.0,2232918.0,9.19687303071366
5039,Liquorilactobacillus_ghanensis,bacteria,366804.0,2605329.0,7.102782412405535
5040,Liquorilactobacillus_hordei,bacteria,615089.5,2444210.0,3.973746910002528
5041,Liquorilactobacillus_mali,bacteria,151291.5,2515233.5,16.6250813826289
5042,Liquorilactobacillus_nagelii,bacteria,364935.0,2498521.0,6.846482250263746
5043,Liquorilactobacillus_oeni,bacteria,535343.0,2117633.0,3.955656466975378
5044,Liquorilactobacillus_satsumensis,bacteria,267394.0,2639652.0,9.871769748012296
5045,Liquorilactobacillus_sucicola,bacteria,547190.0,2459509.0,4.494798881558508
5046,Liquorilactobacillus_uvarum,bacteria,189412.0,2686405.0,14.182865921905687
5047,Liquorilactobacillus_vini,bacteria,75897.0,2238031.0,29.48773996337141
5048,Lishizhenia_tianjinensis,bacteria,942598.0,3567068.0,3.784294046878945
5049,Listeria_aquatica,bacteria,319701.0,2601148.0,8.136189752299805
5050,Listeria_booriae,bacteria,448886.0,3436956.0,7.656634423884906
5051,Listeria_cornellensis,bacteria,268251.0,3347833.0,12.480225609596982
5052,Listeria_fleischmannii,bacteria,416973.0,2905157.25,6.967255074069544
5053,Listeria_floridensis,bacteria,235736.0,2794388.0,11.853887399463806
5054,Listeria_grandensis,bacteria,384393.0,3181727.0,8.277276121053193
5055,Listeria_grayi,bacteria,1078018.0,2650734.6666666665,2.4588964810111396
5056,Listeria_innocua,bacteria,1146243.5,2992617.0,2.610803899869443
5057,Listeria_ivanovii,bacteria,1310511.6666666667,2938560.6666666665,2.242300272031153
5058,Listeria_kieliensis,bacteria,871358.0,2610016.0,2.995342901539895
5059,Listeria_marthii,bacteria,986985.0,2884551.0,2.922588489186766
5060,Listeria_monocytogenes,bacteria,1035311.25,3031049.125,2.9276694568903796
5061,Listeria_riparia,bacteria,402317.0,3291042.0,8.18022106945518
5062,Listeria_rocourtiae,bacteria,509618.0,3187944.0,6.255556122428956
5063,Listeria_seeligeri,bacteria,955890.3333333334,2971187.6666666665,3.1082934548628485
5064,Listeria_sp,bacteria,557036.0,3576895.0,6.421299521036342
5065,Listeria_weihenstephanensis,bacteria,861203.0,3411322.0,3.9611125367654316
5066,Listeria_welshimeri,bacteria,1266828.0,2814130.0,2.2213986429096924
5067,Listeriaceae_bacterium,bacteria,483905.0,3603945.0,7.4476291834141
5068,Litchfieldia_salsa,bacteria,614015.0,4789739.0,7.800687279626719
5069,Litoreibacter_albidus,bacteria,727866.0,3580729.0,4.919489301602218
5070,Litoreibacter_ascidiaceicola,bacteria,571069.0,3743875.0,6.55590655419923
5071,Litoreibacter_halocynthiae,bacteria,1049546.0,3680113.0,3.5063856181625197
5072,Litoreibacter_janthinus,bacteria,1679069.0,3754758.0,2.2362142353887777
5073,Litoreibacter_meonggei,bacteria,767232.0,3949755.0,5.148058214464465
5074,Litoreibacter_ponti,bacteria,1533629.0,3885483.0,2.5335221230167138
5075,Litorilituus_sediminis,bacteria,1901784.0,4275717.0,2.2482663646344694
5076,Litorimonas_taeanensis,bacteria,1048001.0,2778231.0,2.6509812490636935
5077,Litorivita_pollutaquae,bacteria,533400.0,3421523.0,6.414553805774278
5078,Loigolactobacillus_backii,bacteria,789797.0,2758012.0,3.4920517550712398
5079,Loigolactobacillus_bifermentans,bacteria,203809.0,3133992.0,15.377103071993877
5080,Loigolactobacillus_coryniformis,bacteria,490101.3333333333,2895563.6666666665,5.908091795982328
5081,Loigolactobacillus_rennini,bacteria,108565.0,2269330.0,20.902961359554183
5082,Loktanella_atrilutea,bacteria,718677.0,4206024.0,5.852453884011871
5083,Loktanella_fryxellensis,bacteria,331499.0,3551153.0,10.712409388866934
5084,Loktanella_salsilacus,bacteria,292556.0,4130155.0,14.117485199414812
5085,Loktanella_sp,bacteria,705812.1111111111,3649551.777777778,5.170712885660946
5086,Lolium_perenne,plants,22542330.0,2276788877.0,101.00060095828603
5087,Lonchura_striata,ensembl,5150330.0,1060169706.0,205.84500527150686
5088,Lonepinella_koalarum,bacteria,455621.0,2486773.0,5.45798591373093
5089,Longibacter_salinarum,bacteria,706002.0,4406485.0,6.241462488774819
5090,Longibaculum_muris,bacteria,310202.0,3167958.0,10.212564715894803
5091,Longicatena_caecimuris,bacteria,241025.0,2945084.0,12.218998029250077
5092,Longilinea_arvoryzae,bacteria,1940090.0,4438311.0,2.2876830456319035
5093,Longimonas_halophila,bacteria,459357.0,3729970.0,8.119980755708523
5094,Lonsdalea_britannica,bacteria,172745.0,3923000.0,22.709774523141046
5095,Lonsdalea_iberica,bacteria,163560.0,3781823.0,23.121930789924185
5096,Lonsdalea_populi,bacteria,349398.0,3691993.0,10.566726197631354
5097,Lonsdalea_quercina,bacteria,519630.0,3779259.0,7.272980774782057
5098,Loxodonta_africana,ensembl,13148679.0,3196760833.0,243.12410645966793
5099,Lucifera_butyrica,bacteria,253492.0,5281299.0,20.834184116264023
5100,Luminiphilus_syltensis,bacteria,1470782.0,3261541.0,2.217555694861645
5101,Lunatimonas_lonarensis,bacteria,310509.0,5392044.0,17.365177820932725
5102,Lupinus_angustifolius,plants,14134309.0,609203021.0,43.10101194193505
5103,Luteibacter_rhizovicinus,bacteria,1491883.0,4618404.5,3.095688133720942
5104,Luteibacter_sp,bacteria,1015430.6,4394223.0,4.3274478827011915
5105,Luteibacter_yeojuensis,bacteria,228162.0,4548902.0,19.937158685495394
5106,Luteimicrobium_subarcticum,bacteria,783764.0,3632746.0,4.634999821374802
5107,Luteimonas_aestuarii,bacteria,465750.0,3727962.0,8.004212560386474
5108,Luteimonas_chenhongjianii,bacteria,1481109.0,3351776.0,2.2630177792451467
5109,Luteimonas_gilva,bacteria,1161172.0,3632536.0,3.1283358537753236
5110,Luteimonas_sp,bacteria,863552.0,3468763.0,4.016854804342993
5111,Luteimonas_terrae,bacteria,1067580.0,3569262.0,3.3433204069015905
5112,Luteimonas_weifangensis,bacteria,339488.0,2764764.0,8.14392261287586
5113,Luteipulveratus_halotolerans,bacteria,1983870.0,4464286.0,2.250291601768261
5114,Luteipulveratus_mongoliensis,bacteria,2498104.0,5420910.0,2.1700097353833145
5115,Luteitalea_pratensis,bacteria,3324667.0,7480314.0,2.2499438289609155
5116,Luteococcus_japonicus,bacteria,897739.0,3423656.0,3.8136429407656345
5117,Luteovulum_sphaeroides,bacteria,866484.0,4858213.0,5.606812128094691
5118,Lutibacter_agarilyticus,bacteria,578224.0,4101932.0,7.094018926921055
5119,Lutibacter_flavus,bacteria,915572.0,3903672.0,4.263642837483016
5120,Lutibacter_maritimus,bacteria,568147.0,3484703.0,6.1334531380082975
5121,Lutibacter_oceani,bacteria,923789.0,3388514.0,3.6680605636135524
5122,Lutibacter_oricola,bacteria,786620.0,4129954.0,5.250252981109049
5123,Lutibacter_profundi,bacteria,1348774.0,2966978.0,2.199759188715085
5124,Lutibacter_sp,bacteria,233233.5,3444746.5,14.769518529713785
5125,Lutibaculum_baratangense,bacteria,486886.0,4300776.0,8.833229955266736
5126,Lutimaribacter_saemankumensis,bacteria,641618.0,3772513.0,5.879686978856578
5127,Lutispora_thermophila,bacteria,312809.0,3583033.0,11.454379509540965
5128,Lyngbya_aestuarii,bacteria,212874.0,6867625.0,32.26145513308342
5129,Lyngbya_confervoides,bacteria,2386852.0,8799693.0,3.686735918272268
5130,Lynx_canadensis,ensembl,22037459.0,2408883772.0,109.30859914475622
5131,Lysinibacillus_antri,bacteria,250749.0,4103755.0,16.36598750144567
5132,Lysinibacillus_boronitolerans,bacteria,332562.0,4564150.0,13.72420781688828
5133,Lysinibacillus_composti,bacteria,442572.0,4259757.0,9.625003389279033
5134,Lysinibacillus_contaminans,bacteria,1245585.0,4100313.0,3.2918773106612558
5135,Lysinibacillus_endophyticus,bacteria,192223.0,3534833.0,18.38923021698756
5136,Lysinibacillus_fusiformis,bacteria,835819.75,4724181.75,5.652153768800031
5137,Lysinibacillus_halotolerans,bacteria,202756.0,3548511.0,17.501385902266765
5138,Lysinibacillus_macroides,bacteria,1068687.0,4866035.0,4.553283608764774
5139,Lysinibacillus_mangiferihumi,bacteria,178027.0,5285597.0,29.689861650199127
5140,Lysinibacillus_odysseyi,bacteria,561276.0,4512819.0,8.040284993479144
5141,Lysinibacillus_sp,bacteria,824328.6666666666,4727561.066666666,5.735043870042127
5142,Lysinibacillus_sphaericus,bacteria,1523962.2,4544887.5,2.9822836156959798
5143,Lysinibacillus_tabacifolii,bacteria,1333719.0,4505022.0,3.3777894743945316
5144,Lysinibacillus_telephonicus,bacteria,125833.0,4346674.0,34.543196140916926
5145,Lysinibacillus_varians,bacteria,1110859.5,4636196.0,4.173521493942303
5146,Lysinibacillus_xylanilyticus,bacteria,632336.6666666666,5360112.666666667,8.476675399707963
5147,Lysinibacillus_yapensis,bacteria,624618.0,3785739.0,6.060886814020729
5148,Lysobacter_antibioticus,bacteria,2500259.0,5916388.0,2.3663100502787913
5149,Lysobacter_arseniciresistens,bacteria,242497.0,3085112.0,12.72226872909768
5150,Lysobacter_capsici,bacteria,2591377.3333333335,6310810.0,2.435311106114483
5151,Lysobacter_concretionis,bacteria,480597.0,3032117.0,6.309063518915016
5152,Lysobacter_daejeonensis,bacteria,229730.0,3275062.0,14.256135463370043
5153,Lysobacter_defluvii,bacteria,59743.0,2691386.0,45.04939490819008
5154,Lysobacter_dokdonensis,bacteria,424728.0,3274406.0,7.709418733872031
5155,Lysobacter_enzymogenes,bacteria,1509658.3333333333,6147425.166666667,4.072063877588197
5156,Lysobacter_gummosus,bacteria,2574952.0,6056618.0,2.3521285056964167
5157,Lysobacter_maris,bacteria,1769150.0,4018049.0,2.271174857982647
5158,Lysobacter_oculi,bacteria,1178486.0,2592821.0,2.200128809336725
5159,Lysobacter_psychrotolerans,bacteria,695977.0,3910744.0,5.619070745153935
5160,Lysobacter_pythonis,bacteria,244308.0,2929486.0,11.990954041619595
5161,Lysobacter_silvestris,bacteria,1070807.0,2847002.0,2.658744292855762
5162,Lysobacter_silvisoli,bacteria,1453452.0,4536546.0,3.1212217534531583
5163,Lysobacter_soli,bacteria,556807.0,3953742.0,7.1007404720127445
5164,Lysobacter_sp,bacteria,936337.1111111111,4612886.444444444,4.926523139695413
5165,Lysobacter_spongiicola,bacteria,555098.0,3099673.0,5.584010390957993
5166,Lysobacter_tolerans,bacteria,564408.0,2541122.0,4.5022784935720255
5167,Macaca_fascicularis,ensembl,33999919.0,2906155132.0,85.47535457363884
5168,Macaca_mulatta,ensembl,12666003.0,2971331530.0,234.59109633875818
5169,Macaca_nemestrina,ensembl,16500846.0,2948703511.0,178.70014125336363
5170,Macellibacteroides_sp,bacteria,352740.0,4081835.0,11.57179508986789
5171,Macrococcus_bohemicus,bacteria,438357.5,2480189.0,5.657913917293533
5172,Macrococcus_bovicus,bacteria,342244.0,2095263.0,6.122132163018198
5173,Macrococcus_brunensis,bacteria,174393.0,2101371.0,12.049629285579122
5174,Macrococcus_canis,bacteria,869577.0,2247138.0,2.5841736844465757
5175,Macrococcus_carouselicus,bacteria,648758.0,2076527.0,3.20077286137512
5176,Macrococcus_caseolyticus,bacteria,493673.3333333333,2273630.3333333335,4.605536049479413
5177,Macrococcus_epidermidis,bacteria,658456.0,2493652.0,3.78712017203883
5178,Macrococcus_goetzii,bacteria,678194.0,2560158.0,3.7749640958191906
5179,Macrococcus_hajekii,bacteria,644402.0,2069051.0,3.2108078497583805
5180,Macrococcus_lamae,bacteria,205668.0,2043275.0,9.934822140537177
5181,Macrococcus_sp,bacteria,778371.5,2355925.0,3.02673594806593
5182,Mageeibacillus_indolicus,bacteria,678901.5,1793960.5,2.642445921831076
5183,Magnaporthe_oryzae,fungi,6156602.0,41027733.0,6.664022296714974
5184,Magnaporthe_poae,fungi,4516616.0,39503331.0,8.74622305726234
5185,Magnetococcales_bacterium,bacteria,536877.5,2255601.0,4.201332706250494
5186,Magnetococcus_marinus,bacteria,2041354.0,4719581.0,2.3119855742806
5187,Magnetofaba_australis,bacteria,1019297.0,4986701.0,4.892294395058555
5188,Magnetospira_sp,bacteria,1830514.0,4052370.0,2.213788039862028
5189,Magnetospirillum_caucaseum,bacteria,173707.0,4870514.0,28.03867431939991
5190,Magnetospirillum_fulvum,bacteria,263586.0,3787231.5,14.368105665703034
